text_filtered,label
"s.koreans clash police iraq troop dispatch reuters reuters south korean police water cannon in\central seoul sunday disperse 7,000 protesters\urge government reverse controversial decision to\send troop iraq",0
palestinians israeli jails start hunger strike reuters reuters thousands palestinian\prisoners israeli jail begin hunger strike better\condition sunday israel security minister say he\didn't care starve death,0
seven georgian soldier wound south ossetia ceasefire violate afp afp sporadic gunfire shelling take place overnight dispute georgian region south ossetia violation fragile ceasefire wound seven georgian servicemen,0
rwandan troop arrive darfur ap ap dozens rwandan soldier fly sudan troubled darfur region sunday foreign armed force deploy area arab militiaman begin rampage black african farmer kill thousand,0
rwanda troop airlift start au mission darfur reuters reuters rwandan troop airlift sunday\to sudan darfur foreign force mandate to\protect observer monitor cease fire sudanese\government rebel troubled western region,0
bomb india independence parade kill 15 ap ap bomb explode independence day parade india remote northeast sunday kill 15 people include schoolchildren rocket attack celebration school separatist region kashmir injure 17 official say,0
australian fm visit north korea talk nuclear crisis afp afp australia foreign minister pay rare visit north korea week talk nuclear programme create stir warn north korean missile able hit sydney,0
kerry campaign help fla. recovery ap ap democratic presidential candidate john kerry plan visit florida aftermath hurricane charley concerned campaign entourage distract recovery effort say saturday,0
edwards call change drug plans ap ap democratic vice presidential candidate john edwards call change prescription drug program praise run mate john kerry military government service outdoor campaign rally saturday,0
kerry lead bush key swing state afp afp poll presidential race virtual dead heat democrat john kerry appear gain edge george w. bush key state decide outcome,0
democratic senator urges energy reform ap ap congress pass legislation protect nation electricity grid want avoid repeat devastating outage roll state year sen. maria cantwell d wash. say saturday,0
missouri attorney general sues epa ap ap missouri attorney general sue federal environmental agency friday say test state air lead require law,0
mortars mark opening iraqi political conference baghdad reuters insurgent fire mortar meeting iraqi leader meet pick interim national assembly sunday kill people grim reminder country torture path democracy,0
japan ministers pay homage shrine war dead tokyo reuters japanese minister pay homage controversial shrine war dead sunday 59th anniversary japan world war ii surrender draw anger asian neighbor,0
najaf battle crucial test allawi clashes troop sadr militiaman escalate thursday surround najaf possible siege,0
ch 225;vez opponent sunday venezuelans decide cut short president term end 2006,0
eye athens china stress frugal 2008 olympics amid reevaluation official week push completion date venue 2007,0
tense iraq debate new assembly talk set iraqi assembly continue despite fresh violence baghdad shia stronghold najaf,0
venezuelans vote chavez rule referendum way venezuela decide president hugo chavez remain office,0
pope celebrate mass lourdes ail pope john paul ii say mass lourdes french shrine revere roman catholics,0
rwandan soldier arrive sudan rwandan troop arrive sudan help protect ceasefire monitor war ravage darfur region,0
thorpe lead big gun ian thorpe set fast time 200 m freestyle swim name cruise semi final,0
mystery judo protest iran arash miresmaili withdraw olympics amid confusion reason,0
jackson probe public santa barbara sheriff ask judge release result inquiry michael jackson treatment police,0
rumsfeld warn iraq sadr iraq crisis difference nato loom defence secretary meeting russian counterpart,0
south ossetia ceasefire discuss georgia south ossetia negotiate detail truce forge despite report village attack,0
mock execution uk hostage british journalist kidnap iraq say face mock execution try escape captor,0
india carry rare execution man convict rape kill schoolgirl hang india execution year,0
rowling read gather fan harry potter author jk rowling delight small group fan give public reading scotland year,0
president fate line venezuela caracas partisans side call polarized important election venezuela history presidential recall referendum today determine course democracy buffet world oil price campaign utterly convinced win,0
lament london double decker date bus supplant symbol london sweltering august afternoon george watson wedge briefcase sport jacket raincoat narrow seat aboard profoundly un air condition 38 bus resume rumble high holborn london bustling city center,0
clash warlord cast doubt afghanistan security kabul afghanistan rival militia clash western afghanistan yesterday reportedly kill 21 people ramp concern security country prepare landmark election,0
option run najaf talk collapse baghdad week fighting mahdi army combined iraqi force najaf baghdad sadr city half dozen city analyst interim prime minister iyad allawi radical cleric moqtada al sadr good option leave talk,0
japanese youth rage fuel wave violent crime sasebo japan cloudless afternoon sleepy port city 11 year old girl drench blood clutch box cutter walk lunchroom elementary school teacher student freeze assume sixth grader know lighthearted nature gravely hurt quickly dispel impression witness say utter,0
nato proclaim victory bosnia sarajevo bosnia herzegovina nato force come bosnia nearly decade ago live heavily guard compound patrol street tank wear body armor,0
koreans mixed race tackle prejudice seoul year lee yu jin keep secret anybody ask time celebrity actress model spread simply deny rumor foreigner korean,0
venezuela hold referendum president caracas venezuela opposition long bitter campaign oust venezuelan president hugo chavez finally come recall referendum sunday leftist leader hope huge turnout poor power activist side set firework blare recording bugle music wake voter hour dawn hope flood early vote favor,0
floridian return storm ravage homes punta gorda fla. get look widespread damage leave hurricane charley florida resident face arduous task sort wreckage start,0
charley spike insurance premiums miami hurricane charley probably cause floridians insurance premium skyrocket like 1992 andrew few insurer bankrupt pay damage expect reach billion dollar state industry official say saturday previous premium increase overhaul andrew expensive natural disaster u.s,0
florida residents face hurricane wreckage punta gorda fla. get look widespread damage leave hurricane charley florida resident face arduous task sort wreckage start,0
phelps thorpe advance 200 freestyle athens greece michael phelps take care qualify olympic 200 meter freestyle semifinal sunday find add american team evening 400 freestyle relay final phelps rival ian thorpe pieter van den hoogenband teammate klete keller fast teenager 200 free preliminary,0
venezuela opposition hold recall vote caracas venezuela opposition long bitter campaign oust venezuelan president hugo chavez finally come recall referendum sunday leftist leader hope huge turnout poor power official world include pope john paul ii u.s,0
bomb india independence parade kill 15 new delhi bomb explode independence day parade india remote northeast sunday kill 15 people official say hour prime minister manmohan singh pledge fight terrorism outlaw united liberation asom suspect attack assam state second later area say assam inspector general police khagen sharma,0
memorial service hold lori hacking orem utah family friend lori hacking gather saturday memorial service remember woman authority believe slay husband sleep 600 people attend service include parent lori hacking husband mark charge murder,0
phelps thorpe advance 200 freestyle athens greece michael phelps take care qualify olympic 200 meter freestyle semifinal sunday find add american team evening 400 freestyle relay final phelps rival ian thorpe pieter van den hoogenband teammate klete keller fast teenager 200 free preliminary,0
pilgrims crowd field mass pope lourdes france frail pope john paul ii celebrate open air mass sunday thousand pilgrim wheelchair crowd field near french shrine virgin mary associate miraculous cure sick mass highlight pope day visit lourdes town pyrenees roman catholic tradition say st,0
iraqi troop lead fight militia iraq send troop najaf battle shiite muslim militia peace talk collapse government moqtada sadr,0
high stakes showdown najaf fallout shiites fight u.s. marines holy city weaken iraq new government,0
strategy sideways market reuters reuters bull bear this\together scratch head wonder go to\happen,2
art look like fine investment funds reuters reuters mutual fund invest stocks;\other invest bond new breed fund offering\the chance fine art,2
oil economy cloud stocks outlook reuters reuters soar crude price plus worries\about economy outlook earning expect to\hang stock market week depth the\summer doldrum,2
strategy sideways market washington reuters bull bear scratch head wonder go happen,2
art look like fine investment funds new york reuters mutual fund invest stock invest bond new breed fund offer chance fine art,2
oil economy cloud stocks outlook new york reuters soar crude price plus worry economy outlook earning expect hang stock market week depth summer doldrum,2
digital doctor treat computer contamination washingtonpost.com washingtonpost.com lie patient gateway computer run windows 98 suffer extremely clogged internet artery unable reach web washington post digital doctor task nurse machine health colleague kathleen day access e mail file story home,3
microsoft list app affect xp sp2 ziff davis ziff davis microsoft publish list nearly 50 software program require tweak order work recent windows update,3
europe eel population collapsing ap ap poacher baseball bat mug willem dekker baby eel confirmation dutch biologist specie trouble,3
genetic material help nano devices study reuters reuters genetic building block that\form basis life build tiny\machine nanotechnology u.s. researcher say thursday,3
progress cargo ship launch russia ap ap russian cargo ship load supply equipment blast baikonour cosmodrome kazakhstan wednesday head international space station russian space official say,3
"computer naivete cost bundle meltdown home computer fault result having switch high speed internet connection instal firewall heed pesky warning download critical update windows anti virus software lt;font face=""verdana ms sans serif arial helvetica size=""-2""\ color=""#666666""&gt;&lt;b&gt;-the washington post&lt;/b&gt;&lt;/font&gt",3
nasa develops robust artificial intelligence planetary rovers nasa plan add strong dose artificial intelligence ai planetary rover self reliant capable make basic decision mission scientist develop complex ai software enable high level robotic intelligence,3
"science president bush collide election year 4,000 scientist include 48 nobel prize winner having sign statement oppose bush administration use scientific advice election year see new development uneasy relationship science politic",3
hurricane charley force took experts surprise marcia dunn ap hurricane charley 145 mph force take forecaster surprise show shaky science predict storm intensity late satellite radar technology major hurricane major go rapid intensification,3
new computer games teach nutrition needy effort educate nation neediest child nutrition new project use familiar medium video game broadcast message fantastic food challenge package computer game design teach people nutrition aid federal food stamp well use food,3
sprint set debut video streaming cell phone overland park kan. ap channel surfing move couch sprint corp,3
kobe bryant court monday ap ap kobe bryant sexual assault trial schedule begin week speculation mount prosecutor look way dismiss charge series setback,1
rangers designate bacsik assignment ap ap pitcher mike bacsik designate assignment texas rangers sunday go 1 1 4.60 era start,1
arsenal beats everton extend streak ap ap arsenal open defense english title 4 1 win everton sunday make 41 straight game loss premier league,1
nadal win poland atp title ap ap spain rafael nadal win atp single title sunday beat argentina jose acasuso 6 3 6 4 final idea prokom open,1
zahringer leads field u.s. amateur ap ap george zahringer iii shot u.s. amateur new yorker return quarterfinalist tournament begin monday winged foot golf club lee williams alexander city ala. patrick carter lesage w.va complete trio year championship win nick flanagan australia,1
pau edges yao clash giants athens reuters spain pau gasol get well china yao ming olympic basketball clash giant sunday,1
hamilton set early pace woods struggles kohler wis. reuters british open champion todd hamilton significant u.s. pga championship final round sunday overnight pacesetter vijay singh prepare afternoon tee,1
iran defy olympic spirit shun israel athens reuters iran world judo champion arash miresmaeili refuse compete israeli sunday trigger fresh crisis olympic games race creed color bar interfere sport,1
u.s. softball team put australia place athens reuters united states keep firmly course straight olympic softball gold medal thrash australia 10 0 sunday,1
schumacher triumphs ferrari clinches title budapest reuters michael schumacher cruise record 12th win season hungarian grand prix sunday hand ferrari team sixth successive constructor title,1
nearly 10 million afghans embrace democracy reuters reuters thousands u.s. troop afghanistan\may fail catch osama bin laden credited\with encourage million afghans register the\country historic election october,0
mortars mark opening iraqi political conference reuters reuters insurgents fire mortar meeting\where iraqi leader meet pick interim national assembly\sunday kill people grim reminder the\country tortuous path democracy,0
conference give iraq democracy test ap ap despite steady clang mortar shell outside persistent violence country delegate opening sunday iraq national conference hold hope fragile taste democracy succeed,0
country run drill panana attack ap ap u.s. coast guard board ship choppy caribbean water begin count crew member number match give early,0
police push surveillance fee customer phone internet bill canadian press canadian press ottawa cp canada police chief propose surcharge 25 cent monthly telephone internet bill cover cost tap communication terrorist criminal,0
bush tackle reform name cia boss lawmaker afp afp democrat house intelligence committee urge fellow lawmaker allow confirmation hearing new cia director derail effort overhaul spy agency,0
venezuelans rush vote referendum chavez caracas venezuela reuters venezuelans crowd polling station sunday vote recall left wing president hugo chavez mandate govern world 5 oil exporter year,0
tv iraqi kidnappers iran envoy want pow freed tehran reuters kidnapper hold iranian diplomat iraq punish 48 hour iran release 500 prisoner capture 1980 1988 war iraq iranian state television say sunday,0
nearly 10 million afghans embrace democracy kabul reuters thousands u.s. troop afghanistan fail catch osama bin laden credit encourage million afghans register country historic election october,0
rebrande liechtenstein welcome fresh prince vaduz liechtenstein reuters people liechtenstein usher new era sunday tiny alpine principality welcome new ruler seek shed image haven money launderer,0
france mark d day day celebration honour allied veteran liberate southern france near climax,0
phish farewell attract thousand jam band phish play gig special festival attract thousand fan,0
iraq troop anger s koreans clashes riot police erupt thousand protest seoul plan send troop help lead force iraq,0
bush surveys damage florida toll expect mount hurricane charley powerful storm nation history cause \$20 billion damage florida,0
phelps rival thorpe 200m free semis athens greece michael phelps take care qualify olympic 200 meter freestyle semifinal sunday find add american team evening 400 freestyle relay final phelps rival ian thorpe pieter van den hoogenband teammate klete keller fast teenager 200 free preliminary,0
pope struggle mass lourdes lourdes france sick man sick pope john paul ii struggle sunday mass french shrine draw desperate people seek miracle cure 84 year old pontiff gasp tremble ask aide help 2 1/2 hour service sizzle heat,0
singh leonard final pairing pga haven wis. whistle straits suddenly worry,0
venezuela voters turn huge number caracas venezuela voter turn huge number sunday decide populist president hugo chavez power oust social revolution critic sideline middle class fuel tension rich poor activist side set huge firecracker play record bugle song wake voter hour dawn,0
reservist war make lose job washington increase number national guard reserve troop return war iraq afghanistan encounter new battle civilian employer home job eliminate benefit reduce promotion forget,0
wildfire sweeps old calif. mining town redding calif. wind fuel wildfire roar old mining town near redding sunday destroy 20 home force nearly 125 resident flee official say,0
charley damage estimate \$11 billion punta gorda fla. florida resident begin sweep wreckage leave hurricane charley official sunday estimate damage high \$11 billion insured home,0
entertainment world wary microsoft ap ap cinemanow inc. internet base movie service rarity hollywood 151 company eagerly embrace microsoft corp. technology rely exclusively transmit protect display movie rent customer microsoft major investor company own independent studio lions gate,3
"cat clones \\from cnn permalink article pagerank you!):\\""baba ganoush tabouli cat clone chromatin transfer tackle a\cat toy san francisco thursday technology develop genetic\saving clone company produce cat clone",3
nba player nightmare team epic loss afp afp nightmare team,1
"report roenick pay betting tips ap ap flyers star jeremy roenick pay 36;100,000 florida firm million sell bet tip gambler law enforcement official tell philadelphia inquirer",1
u.s. basketball team lose puerto rico athens reuters united states lose basketball match olympics 1988 sunday puerto rico give shock 92 73 trouncing,1
south africa end phelps medal quest athens reuters south africa ruin michael phelps dream win record gold medal athens olympics stunning victory man 4x100 meter freestyle final sunday,1
iran snub israel challenge ioc athens reuters iran defy olympic spirit sunday refuse contest judo bout israeli athens games make effort hide fact put solidarity palestinians gold medal,1
romanian gymnasts edge ahead u.s. women athens reuters daniela sofronie display athleticism edge romania ahead united states olympic woman gymnastic team qualify sunday,1
"roenick pay bet tips flyers center jeremy roenick pay \$100,000 florida firm million sell bet tip gambler law enforcement official tell philadelphia inquirer",1
parks canada protest greet prime minister closing acadian congress canadian press canadian press grand pre n.s. cp prime minister paul martin meet silent protest sunday attend closing world acadian congress nova scotia,0
palestinians israeli jails start hunger strike ramallah west bank reuters thousand palestinian prisoner israeli jail begin hunger strike well condition sunday israel security minister say care starve death,0
frail pope end tiring lourdes pilgrimage lourdes france reuters pope john paul sick man sick wound emotional visit miracle shrine sunday struggle iron determination finish sermon order encourage suffer,0
gold phelps relay team falters athens greece mark spitz rest easy good michael phelps win seven gold medal olympics,0
dream team stun puerto rico 92 73 athens greece upset historic inevitable u.s. man basketball team lose time olympics sunday 92 73 puerto rico,0
roddick venus navratilova win openers ap ap bother wind wrist wrap opponent defend gold medalist venus williams overpower melinda czink hungary 6 1 6 2 opening match athens games tennis tournament andy roddick olympic debut 6 3 7 6 4 victory flavio saretta brazil swat 12 ace 16 service winner,1
american duo wins opening beach volleyball match athens reuters american misty give team mate kerri walsh ideal 26th birthday present easy victory japan opening match olympics beach volleyball tournament sunday,1
puerto rico upsets united states men united states man basketball team lose puerto rico 92 73 loss american gold medal hope jeopardy,1
venezuelans throng poll chavez referendum caracas venezuela reuters venezuelans crowd polling station sunday vote recall left wing president hugo chavez mandate govern world 5 oil exporter year,0
schumacher triumphs ferrari seals formula title budapest reuters michael schumacher cruise record 12th win season hungarian grand prix sunday hand ferrari team sixth successive constructor title,1
pope struggle mass lourdes ap ap sick man sick pope john paul ii struggle sunday mass french shrine draw desperate people seek miracle cure 84 year old pontiff gasp tremble ask aide help 2 1/2 hour service sizzle heat,0
nicholls state fires football coach ap ap nicholls state football coach daryl daye fire sunday accusation academic fraud involve player assistant coach daye implicate allege fraud investigation find fail maintain proper control assistant southland conference school say,1
florida starts massive hurricane cleanup punta gorda fla. residents leave homeless hurricane charley 145 mph wind dig ravage home sunday sweep shattered glass rescue president bush promise rapid delivery disaster aid,0
nicky hilton marries vegas las vegas hotel heiress nicky hilton marry new york money manager dawn sunday impromptu ceremony accord court filing obtain associated press hilton 20 marry todd andrew meister 33 las vegas wedding chapel accord clark county marriage license,0
election year rate hike puzzle washington go conventional wisdom federal reserve raise interest rate election year fed chairman alan greenspan republican lead charge incumbent republican white house face voter unrest state economy,0
explosion echo najaf najaf iraq u.s. tank troop roll center najaf battle shiite militant sunday reignite violence holy city delegate baghdad open conference mean landmark country movement democracy,0
venezuela voters turn huge number caracas venezuela summon bugle call firecracker million venezuelans turn unprecedented number sunday vote force leftist president hugo chavez office line snake block upscale neighborhood suspicion high leftist leader plan cuba style dictatorship slum support revolution poor fervent,0
man link n.j. gov. say straight jerusalem israeli man center new jersey gov. james e,0
iraq reach olympic soccer quarterfinals athens reuters iraq fairytale olympic run continue sunday beat costa rica 2 0 reach quarter final athens games,1
gold phelps relay team falters south africa win gold medal sunday man 400 meter freestyle relay world record time 3 minute 13.17 second,1
confess software pirate \\i'm guilty software pirate copy dos but\probably hundred thousand dollar worth software.\\growe parent money certainly of\thousand dollar blow software curious a\passion computer control simply want learn and\couldn't afford pay software.\\luckily kid hopefully will prosecute also\believe ethical money the\hand software industry contribute way the\industry thousand software sales.\\this th,3
venezuela oil official predicts stability ap ap venezuela oil industry enter new period stability growth sunday referendum hugo chavez presidency president state run oil company say sunday,0
fund bond fund hazardous clint willis freelance writer cover mutual fund reuters opinion column solely mr. willis,2
o beat blue jays run eighth ap ap david newhan tie career high hit include ahead double baltimore run eighth inning orioles rally 11 7 victory toronto blue jays sunday,1
italy alert purport al qaeda ultimatum expire afp afp italy high alert group link al qaeda reportedly threaten attack single prime minister silvio berlusconi target expiry deadline rome pull troop iraq,0
edwards caps intense push iowa ap ap capping intense 10 day competition iowa seven electoral vote democratic vice presidential nominee john edwards accuse bush administration sunday capture drug insurance interest expense work family,0
vision iraq struggle hold fighting najaf threaten undermine conference choose national assembly,0
giants phillies 3 1 finish sweep ap ap brett tomko allow run inning win nearly month help san francisco complete game sweep philadelphia phillies 3 1 victory sunday,1
south africa end phelps gold medal quest athens reuters south africa ruin michael phelps dream win record gold medal dramatic controversial day swimming athens olympics sunday,1
johnson help d backs end game slide new york ap randy johnson take hitter ninth inning help arizona diamondbacks end game losing streak sunday beat steve trachsel new york mets 2 0,1
perry season eagles run bruce perry miss rookie season dislocate shoulder exhibition game new england patriots,1
million wait hour venezuela vote recall election unprecedented vote sluggish huge crowd line voting booth result expect 8 p.m. later,0
leonard forges clear play pga kohler wisconsin reuters american justin leonard stay track second major title u.s. pga championship final round sunday move shot clear hole play,1
alien vs predator smack rival los angeles movie goer easy prey double dose space invader sci fi smackdown alien vs,0
u.s. man stun puerto rico 92 73 athens greece upset historic inevitable tim duncan allen iverson rest u.s. basketball team lose 92 73 puerto rico sunday olympic loss america add pro,0
49er beasley miss weeks ap ap fullback fred beasley sideline 49er season opener sept. 12 atlanta falcons high left ankle sprain,1
dodgers rally 8th defeat cubs 8 5 ap ap adrian beltre shawn green homer steve finley hit ahead rbi single eighth inning los angeles dodgers rally 8 5 victory chicago cubs sunday,1
un weighs situation burundi follow massacre united nations reuters u.n. security council meet emergency session concern burundi sunday follow massacre 150 tutsi congolese refugee camp western burundi,0
cold winters slow northeast hemlock pest ap ap new england bitterly cold winter hard people hard asian insect threaten destroy hemlock signature tree region forest,3
teen black national usta champion ap ap scoville jenkins 17 year old atlanta black win 18 single championship u.s. tennis association boys nationals,1
rwanda troop start au mission darfur reuters reuters rwandan troop arrive in\darfur sunday foreign force mandate to\protect observer monitor shaky cease fire the\sudanese government rebel remote western region,0
rwanda troop start au mission darfur el fasher sudan reuters rwandan troop arrive darfur sunday foreign force mandate protect observer monitor shaky cease fire sudanese government rebel remote western region,0
marlins beat brewers 5 3 10 innings ap ap luis castillo tie score ninth inning single pinch hitter damion easley hit run double 10th inning lead florida marlins milwaukee brewers 5 3 sunday,1
u.s. soldiers battle shiites najaf najaf iraq u.s. tank troop roll center najaf battle shiite militant sunday reignite violence holy city delegate baghdad open conference mean landmark country movement democracy,0
nl wrap johnson fans 14 mets arizona snaps slide reuters reuters randy johnson strike 14 batter in\8 1/3 innings help arizona diamondbacks end game\lose streak 2 0 win new york mets sunday,1
nl wrap johnson fans 14 mets arizona snap slide new york reuters randy johnson strike 14 batter 8 1/3 innings help arizona diamondbacks end game lose streak 2 0 win new york mets sunday,1
new u.n. official assume kosovo control ap ap new u.n. administrator kosovo take control sunday serbian province remain deeply divide ethnic line end 1999 war,0
venezuelans line vote chavez caracas venezuela summon bugle call detonation huge firecracker venezuelans turn unprecedented number sunday vote force leftist president hugo chavez office line polling place extend 1.25 mile stunning veteran election monitor,0
al wrap koskie slugs homer 10th twins edge indians new york reuters corey koskie club run homer 10th inning help minnesota twins hold place american league central 4 2 road win cleveland indians,1
whistle straits prove major league whistling straits receive magnificent review p.g.a. championship currently man playoff justin leonard vijay singh chris dimarco,1
puerto rico stuns u.s. opening round puerto rico upset united states 92 73 man basketball preliminary sunday loss games time defend gold medalist 1988,1
monday morning regular monday morning contributor return page week weekly poll,1
homer sinks indians corey koskie hit run homer 10th inning twins overcome run deficit 4 2 win sunday give game lead second place indians,1
despite setbacks stahl maintain healthy dose optimism 23 pitcher richard stahl know time impress baltimore orioles office need stay mound long,1
al wrap koskie slugs homer 10th twins edge indians reuters reuters corey koskie club run homer\in 10th inning help minnesota twins hold\on place american league central 4 2\road win cleveland indians,1
venezuela voters crowd poll chavez referendum caracas venezuela reuters venezuelans crowd polling station sunday vote recall left wing president hugo chavez mandate govern world 5 oil exporter year,0
device aid kidney dialysis scientist develop device improve life kidney dialysis patient,0
shipper venezuela oil unfaze poll caracas venezuela reuters oil export venezuela disturb referendum rule president hugo chavez shipping source say late sunday,2
singh win pga championship playoff ap ap birdie vijay singh day matter count pga championship putter fail singh take advantage late collapse justin leonard way playoff sunday whistle straits birdie extra hole win final major year,1
singh snares pga title vijay singh outlast justin leonard chris dimarco way playoff win pga championship sunday whistle straits haven wisconsin,1
u.s. battle shiites iraqi holy city ap ap u.s. tank troop roll center najaf battle shiite militant sunday reignite violence holy city delegate baghdad open conference mean landmark country movement democracy,0
rumsfeld brief russia shift forces washington defense secretary donald rumsfeld brief russian counterpart weekend u.s. plan shift force station globe case potentially bring close russia border,0
china panchen lama visit tibet boy name chinese authority 11th panchen lama visit temple tibet,0
dimarco riley play way ryder cup ap ap chris dimarco chris riley face knee knock pressure round pga championship effort dimarco riley play pressure pack ryder cup performance sunday year final major dimarco finish second man hole playoff riley fourth 151 good knock jay haas steve flesch 10 ryder cup point standing,1
bomb kill 16 indian celebration powerful bomb kill 16 people schoolchildren wound 40 assemble independence day parade sunday northeastern state assam authority say,0
shipper venezuela oil unfaze poll reuters reuters oil export venezuela\have disturb referendum rule of\president hugo chavez shipping source say late sunday,2
phelps quest win 8 gold medal end ap ap michael phelps surely bargain quest win gold medal doom america bad showing 400 meter freestyle relay gary hall jr. tick come tough race ian thorpe exactly phelps mind decide challenge mark spitz,1
nhleko scores burn beat metrostars 1 0 ap ap reserve forward toni nhleko knock header minute stoppage time lead dallas burn 1 0 victory place metrostars sunday,1
rwandan troop arrive darfur president vow force protect civilian canadian press canadian press al fasher sudan ap dozen rwandan soldier arrive sudan troubled darfur region sunday foreign armed force deploy area arab militiaman begin rampage black african farmer kill thousand,0
dollar falls fresh low vs euro reuters reuters dollar fall fresh week low\versus euro monday widening u.s. trade\gap record level raise worry capital inflow in\the united states possible slowdown economy,2
nikkei falls 1 pct oil worries tokyo reuters tokyo nikkei fall percent mid morning monday investor step selling exporter toyota motor corp. amid grow fear impact surge oil price global economy,2
region highest pay executives pay washington area executive rise significantly year reverse downward trend set recession 2001,2
xm stock recovered executives pay modest thank sec shareholder long term picture stock help evaluate executive pay,2
lucrative cash package come fairchild reported \$53.2 million loss jeffrey j. steiner chairman chief executive fairchild corp. nearly \$2.5 million salary year beginning,2
board members executives family member benefit corporate washington executive board member deal company oversee,2
survey estimates value options excludes exercises figure executive pay like predict weather inexact science,2
government spend sharply locally federal procurement spending washington area rise year high rate 1980s accord study release today create ten thousand job increase economic growth disproportionately northern virginia,2
wood come 1 ap ap tiger woods come major 1 rank player world,1
tennessee tech worrell extends contract ap ap longtime tennessee tech woman basketball coach bill worrell agree new year contract option year school announce sunday,1
brad ott get nationwide victory ap ap brad ott shoot 8 64 sunday win nationwide tour price cutter charity championship nationwide victory,1
snow storms blanket southern new zealand ap ap snow storm isolate new zealand fourth big city dunedin monday close major road shut school factory freeze newborn lamb,0
swimming showdown ian thorpe michael phelps chase gold man 200 m freestyle day olympics,0
puerto rico stuns dream team 92 73 athens greece upset historic inevitable tim duncan allen iverson rest u.s. basketball team lose 92 73 puerto rico sunday olympic loss america add pro,0
scrimmage get ugly ralph friedgen letter word describe maryland team offensive performance sunday practice blah,1
schumacher sets mark michael schumacher win hungarian grand prix sunday budapest set record formula driver 12 victory season,1
business business come qualify main draw legg mason tennis classic robert kendrick know survival take precedence friendship hold,1
iraqi conference election plan sinks chaos conference throw disorder delegate stage protest u.s.-led military operation najaf,0
f.b.i. go knock political troublemakers f.b.i. question demonstrator effort forestall violent protest republican national convention,0
nikkei falls 1 pct oil worries reuters reuters tokyo nikkei fall percent\by mid morning monday investor step selling of\exporter toyota motor corp. amid grow fear the\impact surge oil price global economy,2
falcons kerney sprains knee practice ap ap atlanta falcons defensive end patrick kerney sprain right knee practice sunday lineman roll leg,1
mcgahee help bills beat broncos 16 6 ap ap wait willis mcgahee 19 month recuperation countless question strength left knee buffalo bills run finally provide answer mcgahee ahead score 1 yard run nfl preseason debut help bills 16 6 win denver broncos sunday,1
tropical storm earl hits caribbean isles st george grenada tropical storm earl unleash heavy rain violent wind fell tree rip roof sunday eastern caribbean hundred people seek refuge shelter,0
report michael jackson manhandled los angeles state attorney general office conclude michael jackson manhandle sheriff deputy take custody year child molestation charge cbs news report sunday finding contain page letter martin,0
democrats pressure mcgreevey leave soon trenton n.j. high level new jersey democrats say sunday pressure build member gov,0
bush vow rapid aid hurricane victims punta gorda fla. residents leave homeless hurricane charley 145 mph wind dig ravage home sunday sweep shattered glass rescue president bush promise rapid delivery disaster aid,0
nikkei midday oil worries tokyo reuters tokyo nikkei fall 1.66 percent midday monday extend loss day grow fear impact surge oil price global economy hit exporter toyota motor corp.,2
dell exit low end china consumer pc market reuters reuters dell inc. dell.o world's\larg pc maker say monday leave low end\consumer pc market china cut overall growth target\for country year stiff competition the\segment,3
singh wins playoff p.g.a. title player outplay vijay singh sunday outlast 86th p.g.a. championship,1
caterpillar union reject contract offer chicago reuters united auto workers uaw say member caterpillar inc sunday vote reject construction equipment maker contract proposal second time year worker vote caterpillar contract offer,2
nymex crude hits record \$46.76 singapore reuters nymex crude oil future lt;clc1&gt hit new record \$46.76 monday worry possible unrest disruption oil supply venezuelans vote referendum recall president hugo chavez,2
singh win playoff seize major title kohler wisconsin reuters fiji vijay singh hold composure win 86th u.s. pga championship way playoff sunday clinch major title career,1
south korea warn possible north terrorism reuters reuters north korea threaten use\terrorism south seoul intelligence agency said\in rare public advisory monday warn south korean\citizens china southeast asia guard,0
afghans hail chance choice bazarak afghanistan&lt;br&gt;like virtually adult panjshir valley village rahmal beg register vote week ago popular enthusiasm high oct. 9 presidential election afghan history thousand people valley reportedly,0
caterpillar union reject contract offer chicago reuters main union caterpillar inc. say member vote sunday reject construction equipment maker contract proposal second time year worker vote offer,2
gm china cadillacs early 05 shanghai reuters general motors world large automaker start sell china cadillacs early 2005 market expect eventually account fifth global sale luxury brand,2
gas price drop increase expect camarillo calif. gas price drop nearly 5 cent past week increase supply soar crude oil price cause rate rise soon industry analyst say sunday,0
funk get cup spot fred funk morose miss cut stroke 86th pga championship friday great joy sunday,1
report u.s. approve sale aegis ships taiwan reuters reuters united states announce sale\of aegis missile defense warship taiwan year with\delivery likely begin 2011 newspaper say monday,0
nikkei oil worry hit exporters reuters reuters tokyo nikkei fall 1.66 percent by\midday monday extend loss day another\surge oil price deepen worry global economic\impact knock exporter toyota motor corp.,0
report u.s. approve sale aegis ships taiwan taipei reuters united states announce sale aegis missile defense warship taiwan year delivery likely begin 2011 newspaper say monday,0
wal mart tries shine image support public broadcasting wal mart sting criticism business tactic work improve image support public broadcasting,2
muddle mid-2004 update philippines look like philippines despite survive election excessive violence major civil unrest untoward people power eruption gma finally elusive electoral mandate air uncertainty pervade manila week lead election give way air cautious optimism resignation change philippines strong leadership fundamental change need save country long shot,2
unseeded vaidisova win vancouver open ap ap unseeded teenager nicole vaidisova defeat american laura granville 2 6 6 4 6 2 final vancouver open sunday,1
